X,Y,Z,α,β,γ,unipolar(mV),bipolar(mV),LAT(ms)
48.1116,-18.2407,153.269,0.726388,-0.502976,0.468376,5.181,0.039,-10000
47.4836,-23.6565,154.884,0.853898,0.462,0.239613,4.605,0.048,-10000
47.4378,-26.0195,166.65,0.401644,0.466381,-0.788144,3.654,0.195,15
50.4672,-22.151,160.342,0.355823,0.500883,-0.788991,4.26,0.072,-10000
52.7441,-15.9253,160.262,-0.041128,-0.611538,-0.790146,4.653,0.057,-10000
52.0719,-13.6974,155.805,0.0292144,-0.999158,-0.0287938,5.148,0.039,-10000
47.5704,-22.1884,154.62,0.844905,0.476974,0.242141,4.509,0.042,-10000
53.3732,-13.8327,159.707,-0.0860502,-0.638813,-0.764535,4.731,0.066,-10000
41.0097,-24.0686,153.353,0.884467,0.462727,0.06001,4.293,0.117,-10000
47.9435,-20.284,154.412,0.850603,0.484286,0.204795,4.545,0.042,-10000
47.966,-19.9122,165.749,0.410747,0.309065,-0.857768,4.095,0.474,6
60.4711,-11.9106,157.458,-0.229853,-0.809059,-0.540917,4.932,0.195,93
57.1531,-25.0105,152.539,-0.412951,-0.802537,0.430588,5.07,0.105,-41
57.9475,-13.7427,154.187,-0.133487,-0.936032,-0.325617,5.472,0.3,136
40.5633,-6.83915,167.057,0.673412,-0.699722,-0.238548,7.233,0.768,-21
54.0805,-8.97009,161.204,-0.624487,-0.780953,-0.0113499,5.289,0.057,-10000
46.2505,-11.6647,158.548,0.827421,-0.0515776,0.559208,5.799,0.075,-10000
46.789,-8.71975,163.688,0.766842,-0.458492,-0.449154,5.889,0.198,-22
52.8959,-6.81896,164.029,-0.306942,-0.810099,-0.499525,5.046,0.114,-9
60.1537,-1.13622,162.186,-0.61376,-0.778595,-0.130722,5.463,0.186,-9
51.2485,-8.01483,156.331,-0.021388,-0.611231,0.791163,5.628,0.069,-10000
40.7608,-4.0142,166.303,0.603281,-0.773045,-0.196094,8.742,0.912,-38
54.3281,-7.11918,160.898,-0.665945,-0.742132,-0.0758791,5.265,0.057,-10000
50.5912,-2.45839,150.424,-0.00385831,-0.785649,0.618661,6.024,0.066,-10000
38.8796,-10.4707,153.515,0.833297,-0.123387,0.538879,5.736,0.084,-10000
45.592,-11.0039,157.803,0.845696,-0.0100064,0.533571,5.538,0.096,-10000
41.7719,-3.78996,166.724,0.639262,-0.760397,-0.114631,9.243,1.059,-36
45.8968,-9.69695,163.323,0.787802,-0.50858,-0.347439,6.159,0.237,-21
53.6427,-0.555202,166.096,-0.105573,-0.988226,-0.11074,5.76,0.744,-157
59.4874,-2.4082,161.569,-0.623311,-0.779392,-0.0634962,5.64,0.213,-9
50.8356,-9.25639,156.564,-0.0941814,-0.620596,0.778454,5.787,0.06,-10000
54.2964,-0.553158,167.103,-0.154394,-0.930434,-0.332346,5.43,0.549,-20
42.0824,-5.94465,168.116,0.289724,-0.949936,-0.116969,7.881,1.062,-33
53.2977,-2.0096,168.518,-0.075466,-0.994994,-0.0655161,5.244,0.528,-21
52.1089,-9.45205,166.573,-0.223171,-0.878465,-0.422485,4.47,0.267,155
58.2692,-3.07811,166.09,-0.494573,-0.8422,-0.214702,5.022,1.011,-9
38.7883,-13.7947,157.268,0.86399,-0.0867615,0.495977,5.364,0.18,-21
45.7427,-14.1029,161.184,0.875291,0.00967533,0.4835,5.016,0.225,-21
41.3105,-9.27707,167.486,0.405231,-0.913788,-0.0279063,7.623,0.738,-32
52.9431,-5.09314,169.153,-0.0477972,-0.998495,-0.0268838,5.346,0.495,-21
57.9107,-5.70474,165.559,-0.459532,-0.880027,-0.119928,4.857,0.495,-9
45.1936,-17.4755,166.481,0.845428,-0.492384,-0.206903,4.581,0.627,6
55.9437,-7.80624,164.804,-0.393376,-0.919073,-0.0236536,4.908,0.135,-9
46.0299,-10.9105,155.475,0.363131,-0.694953,0.620625,5.571,0.096,-52
38.0433,-15.1538,167.211,0.857061,-0.504138,0.106261,6.144,0.966,-22
44.8371,-18.828,166.411,0.853692,-0.421412,-0.305978,4.467,0.573,7
49.3229,-9.3188,171.041,0.19168,-0.906643,-0.375843,4.755,0.519,-9
49.9459,-16.3192,167.44,-0.0350052,-0.849124,-0.527033,4.209,0.336,20
45.0435,-11.9453,155.198,0.419404,-0.694004,0.585199,5.436,0.099,-52
55.1649,-8.29452,164.139,-0.343314,-0.93847,-0.0375344,5.1,0.153,-161
51.6754,0.489766,167.395,-0.0280119,-0.997345,-0.0672251,6.594,0.768,-35
40.2586,-5.15088,165.883,0.469904,-0.859689,-0.200313,9.372,1.398,-38
51.3138,-0.569201,166.854,0.00812883,-0.999963,0.00294864,5.946,0.621,-33
57.2695,-1.78672,165.856,-0.423408,-0.862327,-0.277699,4.869,2.688,-163
53.4444,-8.43962,163.672,-0.533436,-0.801999,-0.268779,4.8,0.117,-70
38.464,-21.6828,167.009,0.994089,-0.0667402,-0.085626,5.478,0.906,-6
46.3021,-21.5448,165.772,0.969318,0.101111,-0.224052,4.611,0.528,9
45.8648,-11.6725,169.253,0.72961,-0.645475,0.225899,5.499,1.026,141
25.7611,-4.96672,145.7,0.179559,-0.369758,-0.911613,4.476,0.366,-19
30.1191,-6.94775,141.667,0.0524365,-0.654039,-0.754641,4.947,0.225,-20
51.1286,-14.5669,162.309,0.189961,0.321587,-0.927629,4.578,0.174,16
52.7501,-13.691,164.399,0.214995,0.189119,-0.958129,4.773,0.423,16
61.6436,-1.77153,161.023,-0.504249,-0.510689,-0.696369,5.253,0.435,-10
42.2856,-2.39477,151.404,0.870053,-0.478926,-0.116783,6.57,0.222,-21
51.5245,-12.8226,164.922,0.29216,0.088384,-0.952277,4.431,0.489,16
47.7438,-7.21258,162.916,0.345134,-0.0820393,-0.934961,6.537,0.129,-10000
59.8154,3.97471,157.148,-0.309406,-0.776022,-0.549597,5.811,0.471,-15
53.0461,5.85775,145.77,0.437358,-0.893769,0.0994749,6.195,0.129,-10
56.6857,7.84545,144.713,0.148082,-0.955821,0.253923,6.018,0.114,-10
57.4708,8.14352,143.694,0.255137,-0.919273,0.299735,5.796,0.153,-15
55.5563,1.40279,161.278,0.377649,-0.410062,-0.830199,5.712,0.099,-160
61.9846,1.6004,151.616,-0.313062,-0.848939,-0.425788,5.442,0.09,-20
59.7668,8.37329,142.46,0.230804,-0.892071,0.38851,5.79,0.12,-9
60.4771,1.45176,146.125,-0.0518222,-0.845682,0.531165,5.67,0.075,-10000
56.1201,-1.98413,145.505,0.705261,-0.261368,0.65901,5.718,0.033,-10000
47.5357,-8.32732,150.552,0.936948,0.334991,-0.0995497,5.508,0.066,-10000
54.9472,-5.40889,149.884,0.916301,0.39476,-0.0675115,5.394,0.06,-10000
63.9806,8.21562,155.311,-0.230936,-0.858438,-0.457988,5.808,0.297,-46
60.2596,4.92726,155.827,-0.206201,-0.840774,-0.50058,5.607,0.336,-45
56.7506,5.82626,143.631,0.170839,-0.939924,0.295561,5.847,0.126,-9
37.1244,-37.1937,156.208,0.853395,0.161486,-0.495621,3.666,0.558,26
46.3536,-31.9197,144.643,0.394999,-0.499318,0.77114,4.515,0.045,-10000
44.2431,-36.9092,146.267,0.745768,0.397955,0.534287,3.771,0.06,-10000
19.7461,-23.5364,135.947,0.835085,0.339619,-0.432772,2.634,0.213,39
29.0744,-12.6406,130.767,0.235643,-0.928783,-0.286067,4.683,0.048,-10000
21.7266,-9.69465,122.902,0.737522,-0.589959,0.328647,3.837,0.063,-10000
27.0327,-14.5583,126.227,0.592106,-0.62857,0.504291,4.524,0.126,-20
26.4746,-19.7807,125.579,0.656314,0.280709,0.700325,4.275,0.117,-20
25.9872,-18.604,126.96,0.719584,0.23667,0.652829,4.251,0.228,-22
18.3911,-22.5973,139.058,0.829805,0.209449,-0.517257,3.375,0.201,39
24.893,-20.7083,134.809,0.796009,0.262901,-0.545209,3.468,0.258,33
22.041,-10.0804,124.464,0.612195,-0.701505,0.36484,4.149,0.153,21
26.0262,-21.1416,130.22,0.783562,0.248466,0.56947,4.077,0.147,-22
36.4228,-40.9002,155.768,0.650793,0.11951,-0.74979,4.671,0.936,33
40.8701,-38.7558,149.684,0.467228,0.418442,-0.778848,3.501,0.315,33
44.1027,-35.1232,158.918,0.0391534,-0.0182904,-0.999066,3.534,0.249,31
30.2661,-31.8401,144.429,0.957086,-0.287709,-0.0347689,3.462,0.213,10
33.116,-42.7494,139.006,0.759629,0.449838,0.46969,3.624,0.3,39
